id	nloci	ann	ERS185082	ERS185252	ERS185068	ERS185036	ERS185470	ERS185473	ERS185400	ERS185403	ERS185125	ERS185102
655	0	gene miRNA|gene::MIR155,MIR155HG;miRNA::hsa-miR-155-5p,hsa-miR-155-3p	357430	215011	214893	199152	121422	103335	79528	125236	79744	153892
656	0	repeat gene|repeat::snRNA;gene::TMC5,TMC5,TMC5,TMC5,TMC5;repeat::snRNA;gene::TMC5,TMC5,TMC5,TMC5,TMC5;repeat::snRNA;gene::TMC5,TMC5,TMC5,TMC5,TMC5;repeat::snRNA;gene::TMC5,TMC5,TMC5,TMC5,TMC5	211	9198	21813	67	52	34	36	54	226	62
657	0	gene|gene::LOC101928882;gene::POTEI;gene::POTEI;gene::POTEI;gene::POTEJ;gene::ACTA1;gene::POTEF;gene::POTEM;gene::KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C;gene::KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C;gene::KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C,KDM4C;gene::POTEE;gene::POTEE;gene::SYN2,SYN2	21	0	21	9	0	0	11	0	0	71
658	0	gene|gene::ACTB	17	0	25	19	0	0	0	0	0	167
659	0	repeat gene|repeat::Simple_repeat;gene::LOC100507412,RNA45SN5,RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3;repeat::Simple_repeat;gene::LOC100507412,RNA45SN5,RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3	474	12	113	76	18	21	39	21	22	567
660	0	gene|gene::DGKI,DGKI,DGKI,DGKI	51	3	29	25	0	3	8	0	0	40
661	0	repeat miRNA gene|repeat::Low_complexity,Low_complexity;miRNA::hsa-miR-92b-5p,hsa-miR-92b-3p;gene::MIR92B	6219	1002	3626	3461	1203	1450	621	1559	1896	1129
662	0	gene miRNA|gene::MIR92A2;miRNA::hsa-miR-92a-3p,hsa-miR-92a-2-5p;gene::MIR17HG,MIR17HG,MIR92A1;miRNA::hsa-miR-92a-1-5p,hsa-miR-92a-3p	524844	145080	205547	291253	131373	149314	93398	138634	132142	165780
663	0	|	1374	26	47	1867	65	81	263	63	710	100
664	0	gene miRNA|gene::RCL1,MIR101-2,RCL1,RCL1,RCL1;miRNA::hsa-miR-101-3p;gene::MIR101-1,JAK1,JAK1,JAK1;miRNA::hsa-miR-101-3p	1869	3607	2105	649	890	444	271	449	694	1253
665	0	|	26	3	0	0	0	0	0	0	0	12
666	0	repeat|repeat::RNA	3395	134	2014	298	51	85	752	16	69	4773
667	0	ncrna gene|ncrna::U81;gene::GAS5,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5,SNORD81,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5	3966	2908	2165	1307	1587	1031	1363	1262	1582	1968
668	0	ncrna gene|ncrna::U37;gene::SNORD37,EEF2,MIR1268A	1650	565	703	702	233	399	604	284	388	465
669	0	|	493	20	134	123	15	6	71	0	8	866
670	0	|	130	4	19	6	0	0	29	0	0	206
671	0	gene miRNA|gene::MIR181B1,MIR181A1HG;miRNA::hsa-miR-181b-5p,hsa-miR-181b-3p;gene::MIR181B2,MIR181A2HG,NR6A1,NR6A1,NR6A1;miRNA::hsa-miR-181b-5p	21785	2948	8682	5705	3350	2377	5446	9453	1741	3349
672	0	gene miRNA|gene::NANOS3,NANOS3,NANOS3,MIR181D;miRNA::hsa-miR-181d-5p	170	97	206	51	305	90	84	107	60	112
673	0	|	9	0	6	0	0	0	0	0	0	44
674	0	gene miRNA|gene::NFYC,NFYC,NFYC,NFYC,NFYC,MIR30C1,NFYC,NFYC;miRNA::hsa-miR-30c-5p,hsa-miR-30c-1-3p;gene::MIR30C2;miRNA::hsa-miR-30c-5p	7762	14138	18784	4790	4610	3084	3186	3157	3360	2605
675	0	gene miRNA|gene::MIR30B;miRNA::hsa-miR-30b-3p,hsa-miR-30b-5p	2306	4660	7771	1279	733	1127	668	2241	1130	546
676	0	gene miRNA|gene::MIR193B,MIR193BHG,MIR193BHG;miRNA::hsa-miR-193b-5p,hsa-miR-193b-3p	4533	5770	8056	3191	1692	2365	737	1834	1253	1431
677	0	gene|gene::CNTNAP1	462	162	220	264	60	60	81	28	58	161
678	0	ncrna gene|ncrna::U76;gene::GAS5,SNORD76,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5,GAS5	374	183	429	142	39	29	111	57	33	232
679	0	|	47	0	6	19	0	0	16	0	0	79
680	0	gene miRNA|gene::MIR34A,MIR34AHG;miRNA::hsa-miR-34a-5p,hsa-miR-34a-3p	1305	3434	1548	577	564	633	218	359	476	1380
681	0	ncrna gene|ncrna::U22;gene::SNORD22,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1,SNHG1	17	51	65	3	10	3	0	0	5	21
682	0	ncrna gene|ncrna::U62A;gene::SNORD62A,SNORD62B,PRRC2B;ncrna::U62B;gene::SNORD62A,SNORD62B,PRRC2B	489	331	415	301	61	52	112	56	46	182
683	0	ncrna gene|ncrna::U68;gene::SNORA68,RPL18A	0	9	24	9	0	0	3	0	0	20
684	0	gene miRNA|gene::MIR9-2,LINC00461,LINC00461,LINC00461,LINC00461,LINC00461,LINC00461,LINC00461,LINC00461,LINC00461,LINC00461,LINC00461,LINC00461,LINC00461,LINC00461,LINC00461;miRNA::hsa-miR-9-5p,hsa-miR-9-3p;gene::MIR9-1,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61,C1orf61;miRNA::hsa-miR-9-5p,hsa-miR-9-3p;gene::MIR9-3,MIR9-3HG,MIR9-3HG;miRNA::hsa-miR-9-5p,hsa-miR-9-3p	581	473	1362	313	764	258	117	140	195	565
685	0	tRNA repeat|tRNA::tRNA-Ile-AAT-5-2;repeat::Low_complexity,tRNA	829	105	349	162	131	48	37	52	79	148
686	0	repeat gene|repeat::LTR;repeat::LTR,LTR;gene::SYTL3,SYTL3,SYTL3,SYTL3,SYTL3;repeat::LTR,LTR;gene::ZNF767P,ZNF767P	2493	726	2605	618	317	266	36	612	282	694
687	0	tRNA repeat|tRNA::tRNA-Ile-AAT-5-5;repeat::tRNA	275	144	290	434	70	135	98	125	36	222
688	0	tRNA repeat|tRNA::tRNA-Ile-AAT-2-1;repeat::tRNA	145	219	254	105	42	48	0	69	67	121
689	0	tRNA repeat|tRNA::tRNA-Ile-AAT-5-4;repeat::tRNA	33	25	51	22	15	4	0	7	3	16
690	0	tRNA repeat|tRNA::tRNA-Ile-AAT-5-1;repeat::tRNA	17	7	28	24	5	0	0	7	6	7
691	0	gene miRNA|gene::MIR484,NDE1;miRNA::hsa-miR-484	2542	594	1807	554	357	268	611	724	353	513
692	0	gene miRNA|gene::MIR421,FTX;miRNA::hsa-miR-421	370	187	205	95	107	105	116	98	129	169
693	0	gene miRNA|gene::MIR769;miRNA::hsa-miR-769-5p,hsa-miR-769-3p	2238	1846	2138	681	605	755	550	607	807	1136
694	0	gene|gene::ANKDD1A	243	27	63	3	3	16	26	17	0	0
695	0	repeat gene|repeat::scRNA;gene::LOC105377448	80	5	67	33	0	8	182	5	6	10
696	0	repeat gene|repeat::scRNA;gene::SAP130,SAP130,SAP130,SAP130,SAP130,SAP130,SAP130	21	6	33	6	0	21	0	14	0	0
697	0	repeat|repeat::scRNA	174	114	292	3	0	0	0	0	0	15
698	0	repeat|repeat::scRNA	39	21	61	75	6	17	18	25	27	9
699	0	repeat|repeat::scRNA	39	75	209	0	0	0	20	0	0	0
700	0	repeat gene|repeat::scRNA;gene::TRPM6,TRPM6,TRPM6;repeat::scRNA;gene::WIPF2;repeat::scRNA;gene::WIPF2;repeat::scRNA;gene::WIPF2;repeat::scRNA,Simple_repeat;gene::MSN;repeat::scRNA;gene::FTCDNL1,FTCDNL1;repeat::scRNA;gene::FTCDNL1,FTCDNL1	419400	137835	424930	161158	53983	68509	59509	70316	97350	63957
701	0	gene|gene::HDAC9,HDAC9,HDAC9,HDAC9,HDAC9,HDAC9	97	88	310	9	0	0	90	0	0	0
702	0	repeat gene|repeat::Low_complexity,scRNA;gene::PACSIN1	355	49	177	0	3	9	3	7	0	0
703	0	repeat gene|repeat::scRNA,SINE;gene::KIF4A	170	22	95	4379	3	5	5	3	2624	22
704	0	gene|gene::STPG2	44	40	139	370	0	0	0	0	167	27
705	0	repeat|repeat::scRNA,srpRNA	58	21	99	0	0	143	20	147	3	0
706	0	repeat|repeat::scRNA	129	280	783	3	0	0	3	0	0	0
707	0	repeat|repeat::scRNA	399	1306	4238	0	0	0	0	0	0	4
708	0	repeat gene|repeat::snRNA;gene::HHAT,HHAT,HHAT,HHAT,HHAT,HHAT	0	22	46	0	0	0	0	0	0	0
709	0	repeat|repeat::snRNA	310	893	5460	113	59	70	66	50	69	52
710	0	repeat gene|repeat::snRNA;gene::C1orf228	3	490	1406	3	3	0	9	0	0	3
711	0	repeat|repeat::snRNA	22	683	1382	17	15	8	6	16	7	19
712	0	repeat|repeat::snRNA	40	587	1233	66	41	6	13	7	20	218
713	0	repeat gene|repeat::snRNA;gene::PTCH2	5	89	598	3	0	0	3	0	0	3
714	0	gene|gene::VPS13B,VPS13B	77	0	12	16	0	0	8	0	0	102
715	0	gene|gene::LINC00609	492	214	79	129	133	69	27	90	90	205
716	0	|	6148	1429	962	1261	435	269	731	143	274	10553
717	0	repeat|repeat::tRNA;repeat::tRNA	4337	4012	3029	1334	1474	535	639	433	566	3823
718	0	repeat gene|repeat::Low_complexity,Simple_repeat;gene::RNA5-8SN5,RNA5-8SN1,RNA5-8SN2,RNA5-8SN3,RNA5-8SN4;repeat::Low_complexity,Simple_repeat;gene::RNA5-8SN5,RNA5-8SN1,RNA5-8SN2,RNA5-8SN3,RNA5-8SN4,LOC100507412,RNA45SN5,RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3	191170	145403	234036	136101	47376	101047	28225	91371	53805	201133
719	0	repeat|repeat::tRNA;tRNA::tRNA-Lys-TTT-3-4;repeat::tRNA;tRNA::tRNA-Lys-TTT-3-4;repeat::tRNA;tRNA::tRNA-Lys-TTT-3-4;repeat::tRNA;tRNA::tRNA-Lys-TTT-3-4;repeat::tRNA;tRNA::tRNA-Lys-TTT-3-1;repeat::tRNA;tRNA::tRNA-Lys-TTT-3-1;repeat::tRNA;tRNA::tRNA-Lys-TTT-5-1;repeat::tRNA;tRNA::tRNA-Lys-TTT-3-5;repeat::tRNA;tRNA::tRNA-Lys-TTT-3-2;repeat::tRNA;tRNA::tRNA-Lys-TTT-3-3;repeat::tRNA	5400	1663	2659	1866	760	693	1196	990	594	1822
720	0	tRNA repeat|tRNA::tRNA-Lys-CTT-1-1;repeat::tRNA;tRNA::tRNA-Lys-CTT-4-1;repeat::tRNA;tRNA::tRNA-Lys-CTT-1-2;repeat::tRNA	5524	1047	2017	1058	998	648	908	928	718	1222
721	0	repeat gene|repeat::Simple_repeat,Low_complexity,rRNA,Low_complexity,Simple_repeat,Low_complexity,Simple_repeat,Low_complexity,Low_complexity,Low_complexity;gene::LOC100507412,RNA45SN5,RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3,RNA18SN5,RNA18SN1,RNA18SN4,RNA18SN2,RNA18SN3;repeat::Simple_repeat,Low_complexity,rRNA,Low_complexity,Simple_repeat,Low_complexity,Simple_repeat,Low_complexity,Low_complexity,Low_complexity;gene::RNA18SN5,RNA18SN1,RNA18SN4,RNA18SN2,RNA18SN3	317593	130345	499755	239237	61665	18336	114861	14248	15644	974460
722	0	repeat gene|repeat::Low_complexity;gene::LOC100507412,RNA45SN5,RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3;repeat::Low_complexity;gene::LOC100507412,RNA45SN5,RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3	29	7	7	14	4	3	0	4	0	30
723	0	repeat gene|repeat::Low_complexity;gene::RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3,LOC100507412,RNA45SN5;repeat::Low_complexity;gene::RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3,LOC100507412,RNA45SN5	461	87	253	158	29	60	3	154	75	357
724	0	repeat gene|repeat::LTR,LTR;gene::ZNF773,ZNF773,ZNF773	1355	888	1513	695	709	382	13	597	444	440
725	0	repeat gene|repeat::SINE;gene::IKBKB,IKBKB,IKBKB,IKBKB,IKBKB,IKBKB	17	0	3	0	5	0	0	0	0	50
726	0	repeat gene|repeat::Simple_repeat;gene::RELN,RELN	130	191	123	209	59	60	56	7	20	165
727	0	|	8724	1638	4928	1614	502	449	2771	159	380	12272
728	0	tRNA repeat|tRNA::tRNA-Lys-CTT-2-1;repeat::tRNA;gene::NBPF10,NBPF10,NBPF20,NBPF19;tRNA::tRNA-Lys-CTT-2-5;repeat::tRNA;gene::NBPF10,NBPF10,NBPF20,NBPF19;tRNA::tRNA-Lys-CTT-2-4;repeat::tRNA;gene::NBPF10,NBPF10,NBPF20,NBPF19;tRNA::tRNA-Lys-CTT-2-3;repeat::tRNA;gene::NBPF10,NBPF10,NBPF20,NBPF19;tRNA::tRNA-Lys-CTT-2-2;repeat::tRNA;gene::NBPF10,NBPF10,NBPF20,NBPF19	2688	1042	1729	792	811	474	417	665	536	555
729	0	repeat|repeat::rRNA	17	54	197	0	0	0	3	0	0	55
730	0	repeat gene|repeat::Low_complexity,rRNA,Simple_repeat,rRNA,Simple_repeat,Simple_repeat,rRNA,Simple_repeat,rRNA,rRNA;gene::LOC100507412,RNA45SN5,RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3,RNA28SN5,RNA28SN1,RNA28SN4,RNA28SN2,RNA28SN3;repeat::Simple_repeat,rRNA,Low_complexity,rRNA,Simple_repeat,rRNA,Simple_repeat,rRNA,Simple_repeat,rRNA;gene::LOC100507412,RNA45SN5,RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3,RNA28SN5,RNA28SN1,RNA28SN4,RNA28SN2,RNA28SN3	635349	277970	742215	407697	122801	61637	157398	28762	31284	1600037
731	0	repeat|repeat::LINE	100	14	57	56	0	0	10	0	0	136
732	0	gene|gene::MEIS2,MEIS2	80	14	70	23	9	0	11	3	6	107
733	0	|	20	0	34	0	0	0	0	0	0	160
734	0	gene repeat miRNA|gene::MTRNR2L9,KHDRBS2;gene::MTRNR2L9,KHDRBS2;gene::MIR4485,MTRNR2L8;miRNA::hsa-miR-4485;repeat::rRNA	5433	1339	2248	2511	718	203	797	65	77	9825
735	0	repeat|repeat::LTR	14	333	233	0	0	0	3	0	0	3
736	0	gene|gene::ERCC6L2,ERCC6L2	276	60	48	25	32	3	3	0	4	784
737	0	|	0	0	245	0	0	0	17	0	0	0
738	0	repeat gene|repeat::LTR;gene::KRTAP4-8	129	8	0	21	3	3	0	3	0	40
739	0	repeat gene|repeat::rRNA,tRNA,tRNA,tRNA;gene::RNR1,RNR2	670134	290396	263445	314669	121562	44011	99097	20382	24612	1134021
740	0	|	48	273	234	0	0	0	0	0	0	3
741	0	gene|gene::LRIG3,LRIG3	608	0	0	0	0	0	0	0	0	0
742	0	gene miRNA|gene::MIR363;miRNA::hsa-miR-363-5p,hsa-miR-363-3p	4667	1137	6780	3740	68	1486	2214	2820	226	201
743	0	tRNA|tRNA::tRNA-Gly-CCC-2-2	896	390	423	518	392	176	60	788	142	143
744	0	repeat gene|repeat::scRNA;gene::DYTN	4	0	56	0	0	0	0	0	0	0
745	0	gene|gene::KIAA0825,KIAA0825;gene::KIAA0825,KIAA0825	12	3	3	19	0	0	0	0	0	14
746	0	gene|gene::GAPDH,GAPDH,GAPDH,GAPDH,GAPDH,GAPDH;gene::GAPDH,GAPDH,GAPDH,GAPDH,GAPDH,GAPDH	3	0	14	3	0	0	3	3	0	16
747	0	gene|gene::EEA1;gene::EEA1;gene::SLC16A2;gene::LINC00842;gene::LINC00842;gene::MROH5,MROH5,MROH5;gene::C6orf10,C6orf10,C6orf10,LOC101929163,LOC101929163,LOC101929163;gene::HNRNPA1,HNRNPA1P10,HNRNPA1,HNRNPA1;gene::LOC101929163,C6orf10,C6orf10,C6orf10,LOC101929163,LOC101929163;gene::LOC101929163,C6orf10,C6orf10,C6orf10,LOC101929163,LOC101929163;gene::LOC101929163,LOC101929163,C6orf10,C6orf10,C6orf10,LOC101929163;gene::C6orf10,C6orf10,C6orf10;gene::C6orf10,C6orf10,C6orf10;gene::KLHL12,KLHL12,KLHL12;gene::FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B;gene::FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B,FAM126B;gene::LOC101929163,C6orf10,C6orf10,LOC101929163,LOC101929163,C6orf10;gene::LOC101929163,C6orf10,C6orf10,LOC101929163,LOC101929163,C6orf10;gene::SPIN1;gene::HNRNPA1L2,HNRNPA1L2;gene::C6orf10,LOC101929163,LOC101929163,LOC101929163,C6orf10,C6orf10;gene::C6orf10,C6orf10,C6orf10,LOC101929163,LOC101929163,LOC101929163;gene::C6orf10,C6orf10,C6orf10,LOC101929163,LOC101929163,LOC101929163;gene::C6orf10,C6orf10,C6orf10,LOC101929163,LOC101929163,LOC101929163;gene::MAPKAP1,MAPKAP1,MAPKAP1,MAPKAP1,MAPKAP1,MAPKAP1;gene::MAPKAP1,MAPKAP1,MAPKAP1,MAPKAP1,MAPKAP1,MAPKAP1	17	0	12	7	0	0	22	0	0	65
748	0	gene|gene::RPPH1	160	123	74	19	6	15	12	8	6	67
749	0	repeat gene|repeat::LINE;gene::NOX3	18	3	0	13	0	0	0	0	0	22
750	0	ncrna gene|ncrna::HBII-99B;gene::ZFAS1,ZFAS1,SNORD12B,ZFAS1,ZFAS1,ZFAS1	660	375	638	118	124	27	105	12	65	397
751	0	gene|gene::EEF1A1	23	0	27	9	0	0	9	0	0	95
752	0	gene miRNA|gene::MIR125A,SPACA6P-AS,SPACA6;miRNA::hsa-miR-125a-5p,hsa-miR-125a-3p	124	112	33	242	676	167	99	272	47	221
753	0	gene|gene::LOC101929596	15	0	6	3	3	0	0	0	0	41
754	0	|	15	44	191	7	5	3	19	3	12	5
755	0	repeat miRNA gene|repeat::LINE,LINE;miRNA::hsa-miR-151a-5p,hsa-miR-151a-3p;gene::PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2,PTK2	2707	817	711	491	6253	1382	3450	1593	1213	4689
756	0	gene miRNA|gene::MIR194-2HG,MIR194-2HG,MIR194-2HG,MIR192;miRNA::hsa-miR-192-5p,hsa-miR-192-3p	15951	9359	8072	6219	2092	4462	1110	9978	1336	1607
757	0	ncrna gene|ncrna::HBII-95;gene::NOP58,SNORD11	313	418	582	105	47	19	95	14	12	169
758	0	gene miRNA|gene::MIR2116,MYO1E;miRNA::hsa-miR-2116-5p,hsa-miR-2116-3p	79	33	49	32	25	33	3	11	21	29
759	0	ncrna gene|ncrna::Z17B;gene::SNORD4B,RPL23A	142	340	374	31	68	17	94	17	49	48
760	0	gene|gene::B2M	10	0	22	0	0	0	3	0	0	13
761	0	gene miRNA|gene::MIR365A,MIR193BHG,MIR193BHG;miRNA::hsa-miR-365a-3p,hsa-miR-365a-5p	958	861	1486	635	443	619	290	448	314	461
762	0	repeat gene|repeat::Low_complexity,Simple_repeat;gene::LOC100507412,RNA45SN5,RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3;repeat::Low_complexity,Simple_repeat;gene::LOC100507412,RNA45SN5,RNA45SN1,RNA45SN4,RNA45SN2,RNA45SN3	122	22	38	22	4	10	5	27	4	116
763	0	|	11	0	19	3	0	0	6	0	0	139
764	0	gene|gene::PTP4A3,PTP4A3;gene::PTP4A3,PTP4A3;gene::PTP4A3,PTP4A3;gene::PTP4A3,PTP4A3;gene::PTP4A3,PTP4A3;gene::PTP4A3,PTP4A3	13	3	52	4	0	0	0	0	0	0
765	0	ncrna gene|ncrna::U101;gene::SNORD101,RPS12	428	171	416	110	52	51	84	30	49	128
766	0	repeat|repeat::Simple_repeat	14	0	0	38	3	9	6	9	19	0
767	0	repeat gene|repeat::scRNA;gene::RXRB,RXRB,RXRB;repeat::scRNA;gene::RXRB,RXRB,RXRB;repeat::scRNA;gene::RXRB,RXRB,RXRB;repeat::scRNA;gene::RXRB,RXRB,RXRB;repeat::scRNA;gene::RXRB,RXRB,RXRB;repeat::scRNA;gene::RXRB,RXRB,RXRB	54	0	26	4	0	0	4	0	0	0
768	0	repeat miRNA gene|repeat::LINE;miRNA::hsa-miR-374b-5p,hsa-miR-374b-3p,hsa-miR-374c-5p,hsa-miR-374c-3p;gene::MIR374B,MIR374C,FTX	138	76	91	81	84	28	35	40	28	63
769	0	tRNA repeat gene|tRNA::tRNA-Glu-TTC-4-1;repeat::tRNA;gene::LOC440570,LINC01783;tRNA::tRNA-Glu-TTC-3-1;repeat::tRNA;gene::LOC440570;tRNA::tRNA-Glu-TTC-4-2;repeat::tRNA;gene::LOC440570	141	65	81	157	17	58	15	82	50	35
770	0	repeat|repeat::tRNA;repeat::tRNA;tRNA::tRNA-Glu-CTC-2-1;repeat::tRNA;tRNA::tRNA-Glu-CTC-1-2;repeat::tRNA;tRNA::tRNA-Glu-CTC-1-7;repeat::tRNA;tRNA::tRNA-Glu-CTC-1-1;repeat::tRNA;gene::NBPF20,NBPF19,NBPF10,NBPF10;tRNA::tRNA-Glu-CTC-1-3;repeat::tRNA;gene::NBPF20,NBPF19,NBPF10,NBPF10;tRNA::tRNA-Glu-CTC-1-3;repeat::tRNA;gene::NBPF20,NBPF19,NBPF10,NBPF10;tRNA::tRNA-Glu-CTC-1-4;repeat::tRNA;gene::NBPF20,NBPF19,NBPF10,NBPF10;tRNA::tRNA-Glu-CTC-1-5;repeat::tRNA;gene::NBPF20,NBPF19,NBPF10,NBPF10;tRNA::tRNA-Glu-CTC-1-5;repeat::tRNA;gene::NBPF20,NBPF19,NBPF10,NBPF10;tRNA::tRNA-Glu-CTC-1-5;repeat::tRNA;gene::NBPF20,NBPF19,NBPF10,NBPF10;tRNA::tRNA-Glu-CTC-1-5;repeat::tRNA;gene::NBPF20,NBPF19,NBPF10,NBPF10;tRNA::tRNA-Glu-CTC-1-6;repeat::tRNA;gene::NBPF20,NBPF19,NBPF10,NBPF10	7184	2841	4696	3362	777	2195	1595	2804	2313	1320
771	0	repeat|repeat::tRNA	132	541	872	4	17	0	6	0	12	38
772	0	repeat|repeat::LTR	11	54	110	5	20	0	0	10	5	45
773	0	gene|gene::MSC-AS1,MSC-AS1	52	487	1408	102	77	47	65	38	26	34
774	0	gene|gene::TFDP1,TFDP1	45	3	52	27	18	19	25	20	27	4
775	0	ncrna gene|ncrna::U97;gene::SNORD97,EIF4G2,EIF4G2,EIF4G2	132	50	248	47	19	45	12	36	45	12
776	0	ncrna gene|ncrna::ACA32;gene::TAF1D,TAF1D,SNORA32	31	6	15	12	28	4	7	0	4	30
777	0	repeat|repeat::LTR	127	140	200	24	63	38	15	32	107	61
778	0	repeat|repeat::tRNA;repeat::tRNA	948	205	477	323	159	104	119	89	136	1247
779	0	gene miRNA|gene::MIR98,HUWE1;miRNA::hsa-miR-98-5p	8734	10061	8460	5039	5864	5808	1976	5294	6311	5758
780	0	gene|gene::MYO1C,MYO1C,MYO1C	26	6	15	29	3	15	3	54	4	28
781	0	gene|gene::ASAP2,ASAP2	54	53	322	0	0	22	0	34	0	0
782	0	|	44	0	9	3	0	0	7	0	0	93
783	0	ncrna gene|ncrna::HBII-82;gene::SNORD111,SF3B3	173	39	450	52	5	13	21	11	17	65
784	0	ncrna gene|ncrna::HBI-6;gene::DANCR,SNORA26,DANCR,DANCR	65	128	189	11	20	27	11	3	15	5
785	0	gene|gene::CD74,CD74,CD74	0	0	3	0	0	0	0	0	0	56
786	0	|	86	0	0	66	26	24	0	34	21	34
787	0	ncrna gene|ncrna::HBII-239;gene::SNORD71,AP1G1,AP1G1	227	43	60	88	20	19	22	8	11	122
788	0	|	36	0	0	0	0	0	0	0	0	0
789	0	repeat|repeat::DNA	14	6	13	6	3	3	5	3	0	3
790	0	|	716	0	0	0	0	0	0	0	0	0
791	0	ncrna gene|ncrna::ACA50;gene::CNOT1,CNOT1,CNOT1,SNORA50A,CNOT1	147	1148	1815	99	67	20	15	25	20	270
792	0	gene miRNA|gene::MIR130B;miRNA::hsa-miR-130b-5p,hsa-miR-130b-3p	5041	2984	4752	3029	2493	1146	797	1435	1499	1178
793	0	repeat gene|repeat::scRNA;gene::C19orf47,C19orf47,C19orf47	9	13	58	14	0	0	0	0	8	16
794	0	gene miRNA|gene::MIR362,CLCN5,CLCN5,CLCN5;miRNA::hsa-miR-362-5p,hsa-miR-362-3p	85	92	100	79	37	48	19	29	26	41
795	0	gene miRNA|gene::MIRLET7A3,MIRLET7BHG,MIRLET7BHG;miRNA::hsa-let-7a-3p;gene::MIRLET7A1;miRNA::hsa-let-7a-3p	76	46	66	50	41	32	54	27	40	83
796	0	|	457	80	287	19	32	28	5	25	6	11
797	0	ncrna miRNA gene|ncrna::ACA36B;miRNA::hsa-miR-664a-5p,hsa-miR-664a-3p;gene::SNORA36B,MIR664A,RAB3GAP2	310	358	168	216	53	154	70	162	117	135
798	0	gene|gene::RNR2;gene::RNR2	54	0	9	27	3	0	0	39	17	27
799	0	ncrna gene|ncrna::U65;gene::SNORA65,RPL12	59	31	43	21	15	19	9	16	10	16
800	0	ncrna gene|ncrna::HBII-289;gene::SNORD89	30	24	39	3	3	0	0	3	0	8
801	0	gene|gene::TALAM1,MALAT1,MALAT1,MALAT1	59	0	27	13	0	0	3	0	0	110
802	0	gene miRNA|gene::MIR550A1,MIR550B1,ZNRF2;miRNA::hsa-miR-550b-2-5p,hsa-miR-550a-3p;gene::MIR550A3,LOC646762;miRNA::hsa-miR-550a-3p;gene::MIR550A2,MIR550B2;miRNA::hsa-miR-550a-3p,hsa-miR-550b-2-5p	30	12	131	7	4	0	16	12	8	5
803	0	ncrna gene|ncrna::ACA10;gene::SNORA10,RPS2	7	27	26	3	0	0	0	0	0	9
804	0	gene miRNA|gene::MAP2K4,MIR744,MAP2K4;miRNA::hsa-miR-744-5p	258	368	621	129	219	128	69	74	110	136
805	0	gene miRNA|gene::MIR339,C7orf50,C7orf50,C7orf50,C7orf50,C7orf50,C7orf50,C7orf50,C7orf50,C7orf50,C7orf50,C7orf50;miRNA::hsa-miR-339-5p,hsa-miR-339-3p	2526	3388	2238	1842	1652	992	284	1386	725	675
